year,month,day,store_number,zip_code,county_number,category,vendor_number,item_number,pack,bottle_vol,bottle_cost,state_bottle_retail,bottles_sold,sale,fd,vol_sold,store_subnumber
2016,1,4,3784,-14892,10,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,14
2016,1,4,4312,-14035,78,1031200,380,41694,12,1000,7.5,11.25,24,270.0,5.9565887,24.0,100
2016,1,4,2613,-14035,78,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,1
2016,1,4,3521,-14035,78,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,100
2016,1,4,3952,-12814,82,1031200,380,41694,12,1000,7.5,11.25,24,270.0,5.9565887,24.0,100
2016,1,4,3740,-14834,7,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,100
2016,1,4,2647,-13125,57,1031200,380,41694,12,1000,7.5,11.25,3,33.75,3.6583203999999996,3.0,7
2016,1,4,2512,-13296,52,1031200,380,41694,12,1000,7.5,11.25,24,270.0,5.9565887,24.0,100
2016,1,4,3773,-13135,57,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,100
2016,1,4,2633,-15216,77,1031200,380,41694,12,1000,7.5,11.25,24,270.0,5.9565887,24.0,100
2016,1,4,5070,-12758,70,1031200,380,41694,12,1000,7.5,11.25,2,22.5,3.2222682999999996,2.0,100
2016,1,4,5071,-12789,16,1031200,380,41694,12,1000,7.5,11.25,2,22.5,3.2222682999999996,2.0,100
2016,1,4,2670,-13295,52,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,100
2016,1,4,4166,-14888,10,1031200,380,41694,12,1000,7.5,11.25,2,22.5,3.2222682999999996,2.0,100
2016,1,4,2643,-14835,7,1031200,380,41694,12,1000,7.5,11.25,4,45.0,3.9700642,4.0,100
2016,1,4,2573,-12775,70,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,100
2016,1,4,3606,-14898,38,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,100
2016,1,4,3712,-15365,79,1031200,380,41694,12,1000,7.5,11.25,3,33.75,3.6583203999999996,3.0,100
2016,1,4,3910,-13209,92,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,100
2016,1,4,2539,-15410,42,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,100
2016,1,4,2560,-13234,57,1031200,380,41694,12,1000,7.5,11.25,6,67.5,4.412795,6.0,100
2016,1,4,2506,-12935,29,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,1044
2016,1,4,3465,-15320,39,1031200,380,41694,12,1000,7.5,11.25,4,45.0,3.9700642,4.0,100
2016,1,4,2558,-12895,44,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,100
2016,1,4,2191,-12904,56,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,100
2016,1,4,4673,-12880,56,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,100
2016,1,4,4740,-14035,78,1031200,380,41693,12,750,6.5,9.75,12,117.0,5.019722499999999,9.0,4405
2016,1,4,5022,-15271,77,1031200,380,41693,12,750,6.5,9.75,4,39.0,3.8147485,3.0,97
2016,1,4,2573,-12775,70,1012100,115,11773,48,200,1.56,2.34,12,28.08,3.4600425,2.4,100
2016,1,4,4897,-12935,29,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,102
2016,1,4,4361,-15223,77,1012100,115,11773,48,200,1.56,2.34,8,18.72,3.0257456,1.6,100
2016,1,4,3899,-15270,77,1062200,35,43036,12,750,8.26,12.39,12,148.68,5.2864227,9.0,100
2016,1,4,2636,-15219,77,1062200,35,43036,12,750,8.26,12.39,12,148.68,5.2864227,9.0,100
2016,1,4,2459,-15421,39,1062200,35,43036,12,750,8.26,12.39,2,24.78,3.3257197999999994,1.5,100
2016,1,4,4580,-13183,92,1062200,35,43036,12,750,8.26,12.39,1,12.39,2.587644,0.75,100
2016,1,4,4250,-14909,42,1062200,35,43036,12,750,8.26,12.39,4,49.56,4.0751,3.0,882
2016,1,4,4619,-12909,56,1062200,35,43036,12,750,8.26,12.39,1,12.39,2.587644,0.75,100
2016,1,4,2569,-13134,57,1062200,35,43036,12,750,8.26,12.39,3,37.17,3.7626958,2.25,2
2016,1,4,2190,-15222,77,1062200,35,43035,12,750,8.26,12.39,3,37.17,3.7626958,2.25,100
2016,1,4,2569,-13134,57,1062200,35,43035,12,750,8.26,12.39,3,37.17,3.7626958,2.25,2
2016,1,4,4482,-15411,91,1062200,35,43034,24,375,4.5,6.75,4,27.0,3.4178638,1.5,929
2016,1,4,2648,-15271,77,1062200,35,43034,24,375,4.5,6.75,2,13.5,2.6783984,0.75,4
2016,1,4,2512,-13296,52,1062200,35,43034,24,375,4.5,6.75,2,13.5,2.6783984,0.75,100
2016,1,4,3918,-12734,82,1062200,35,43034,24,375,4.5,6.75,1,6.75,1.9500878000000001,0.38,100
2016,1,4,3563,-12775,70,1062200,35,43036,12,750,8.26,12.39,12,148.68,5.2864227,9.0,100
2016,1,4,2670,-13295,52,1062200,35,43034,24,375,4.5,6.75,3,20.25,3.109593,1.12,100
2016,1,4,4794,-12935,29,1062200,35,43034,24,375,4.5,6.75,3,20.25,3.109593,1.12,100
2016,1,4,4757,-15501,77,1062200,35,43034,24,375,4.5,6.75,1,6.75,1.9500878000000001,0.38,100
2016,1,4,4619,-12909,56,1062200,35,43034,24,375,4.5,6.75,3,20.25,3.109593,1.12,100
2016,1,4,4580,-13183,92,1062200,35,43034,24,375,4.5,6.75,2,13.5,2.6783984,0.75,100
2016,1,4,4644,-12733,82,1062200,35,43034,24,375,4.5,6.75,5,33.75,3.6583203999999996,1.88,588
2016,1,4,2532,-15219,77,1062200,35,43031,12,500,5.54,8.31,1,8.31,2.1673915,0.5,2
2016,1,4,2613,-14035,78,1062200,35,43031,12,500,5.54,8.31,2,16.62,2.8990302000000003,1.0,1
2016,1,4,2670,-13295,52,1062200,35,43031,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
2016,1,4,2601,-12980,51,1062200,35,43031,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
2016,1,4,4949,-12734,82,1062200,35,43031,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
2016,1,4,4995,-13999,83,1062200,35,43031,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
2016,1,4,4793,-12909,56,1012100,115,11771,10,600,6.8,10.2,8,81.6,4.6212873,4.8,100
2016,1,4,4984,-12775,70,1062200,35,43031,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
2016,1,4,3917,-12732,82,1062200,35,43034,24,375,4.5,6.75,3,20.25,3.109593,1.12,100
2016,1,4,3562,-12881,29,1062200,35,43036,12,750,8.26,12.39,12,148.68,5.2864227,9.0,100
2016,1,4,2539,-15410,42,1062200,35,43036,12,750,8.26,12.39,12,148.68,5.2864227,9.0,100
2016,1,4,4794,-12935,29,1062200,35,43036,12,750,8.26,12.39,12,148.68,5.2864227,9.0,100
2016,1,4,2560,-13234,57,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,100
2016,1,4,3612,-13476,49,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,100
2016,1,4,2498,-14930,33,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,100
2016,1,4,5001,-14892,10,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,100
2016,1,4,4806,-12760,70,1012100,115,11771,10,600,6.8,10.2,10,102.0,4.867647,6.0,100
2016,1,4,5070,-12758,70,1012100,115,11771,10,600,6.8,10.2,2,20.4,3.117477,1.2,100
2016,1,4,4845,-13135,57,1012100,115,11771,10,600,6.8,10.2,10,102.0,4.867647,6.0,100
2016,1,4,4967,-12810,82,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,100
2016,1,4,4495,-14898,38,1012100,115,11771,10,600,6.8,10.2,2,20.4,3.117477,1.2,3055
2016,1,4,4995,-13999,83,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,100
2016,1,4,4641,-15221,77,1012100,115,11771,10,600,6.8,10.2,2,20.4,3.117477,1.2,573
2016,1,4,2532,-15219,77,1062200,35,43036,12,750,8.26,12.39,12,148.68,5.2864227,9.0,2
2016,1,4,4696,-15270,77,1012100,115,11771,10,600,6.8,10.2,2,20.4,3.117477,1.2,517
2016,1,4,4698,-12980,51,1012100,115,11771,10,600,6.8,10.2,10,102.0,4.867647,6.0,100
2016,1,4,4373,-15270,77,1012100,115,11771,10,600,6.8,10.2,6,61.2,4.3054485,3.6,74
2016,1,4,2613,-14035,78,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,1
2016,1,4,4313,-15514,15,1062200,35,43036,12,750,8.26,12.39,12,148.68,5.2864227,9.0,940
2016,1,4,2532,-15219,77,1012100,115,11771,10,600,6.8,10.2,2,20.4,3.117477,1.2,2
2016,1,4,2647,-13125,57,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,7
2016,1,4,2588,-13133,57,1012100,115,11771,10,600,6.8,10.2,2,20.4,3.117477,1.2,6
2016,1,4,2590,-13134,57,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,5
2016,1,4,2535,-15271,77,1012100,115,11771,10,600,6.8,10.2,3,30.6,3.5525932,1.8,1
2016,1,4,4819,-15527,77,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,100
2016,1,4,3400,-15219,77,1012100,115,11771,10,600,6.8,10.2,10,102.0,4.867647,6.0,100
2016,1,4,2538,-14834,7,1062200,35,43036,12,750,8.26,12.39,3,37.17,3.7626958,2.25,3
2016,1,4,4152,-13981,43,1062200,35,43036,12,750,8.26,12.39,1,12.39,2.587644,0.75,100
2016,1,4,4189,-13479,28,1062200,35,43036,12,750,8.26,12.39,2,24.78,3.3257197999999994,1.5,594
2016,1,4,2190,-15222,77,1062200,35,43036,12,750,8.26,12.39,3,37.17,3.7626958,2.25,100
2016,1,4,4138,-15411,91,1062200,35,43036,12,750,8.26,12.39,12,148.68,5.2864227,9.0,657
2016,1,4,4644,-12733,82,1062200,35,43031,12,500,5.54,8.31,5,41.55,3.8834305000000002,2.5,588
2016,1,4,4424,-12935,29,1062200,35,43031,12,500,5.54,8.31,12,99.72,4.8426337,6.0,6601
2016,1,4,4401,-13234,57,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,503
2016,1,4,5094,-13135,57,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,2778
2016,1,4,3563,-12775,70,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
2016,1,4,3868,-13234,57,1062310,259,43028,6,1750,11.55,17.33,18,311.94,6.120097,31.5,100
2016,1,4,4984,-12775,70,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
2016,1,4,2507,-12935,29,1062310,259,43028,6,1750,11.55,17.33,12,207.96,5.662253,21.0,1
2016,1,4,4098,-13183,92,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
2016,1,4,3624,-15328,50,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
2016,1,4,3934,-13476,49,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
2016,1,4,3651,-15411,91,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
2016,1,4,5198,-12733,82,1062310,259,43028,6,1750,11.55,17.33,2,34.66,3.6870692000000003,3.5,100
2016,1,4,2560,-13234,57,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
2016,1,4,4016,-14915,38,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
2016,1,4,2506,-12935,29,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,1044
2016,1,4,2191,-12904,56,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
2016,1,4,2630,-15270,77,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,2
2016,1,4,2569,-13134,57,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,2
2016,1,4,4718,-15270,77,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,6623
2016,1,4,4684,-15411,91,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,928
2016,1,4,4746,-12775,70,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,5885
2016,1,4,3494,-14834,7,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
2016,1,4,4379,-15270,77,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
2016,1,4,4605,-13234,57,1062310,259,43028,6,1750,11.55,17.33,2,34.66,3.6870692000000003,3.5,509
2016,1,4,4130,-12971,89,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
2016,1,4,4621,-15375,85,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,23
2016,1,4,2605,-13134,57,1062310,259,43027,12,1000,7.28,10.92,4,43.68,3.9377105,4.0,5
2016,1,4,3773,-13135,57,1062310,259,43027,12,1000,7.28,10.92,12,131.04,5.145683,12.0,100
2016,1,4,4773,-15271,77,1062310,259,43027,12,1000,7.28,10.92,4,43.68,3.9377105,4.0,100
2016,1,4,4166,-14888,10,1062310,259,43027,12,1000,7.28,10.92,1,10.92,2.4543686,1.0,100
2016,1,4,4267,-15516,15,1062310,259,43027,12,1000,7.28,10.92,4,43.68,3.9377105,4.0,100
2016,1,4,3162,-12775,70,1062310,259,43027,12,1000,7.28,10.92,12,131.04,5.145683,12.0,100
2016,1,4,3562,-12881,29,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
2016,1,4,4455,-14909,42,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,1959
2016,1,4,3644,-15527,77,1062310,259,43028,6,1750,11.55,17.33,12,207.96,5.662253,21.0,100
2016,1,4,3886,-13331,53,1062310,259,43028,6,1750,11.55,17.33,24,415.92,6.447421,42.0,100
2016,1,4,2448,-15411,91,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
2016,1,4,2613,-14035,78,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,1
2016,1,4,2532,-15219,77,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,2
2016,1,4,4753,-15534,1,1012100,115,11771,10,600,6.8,10.2,2,20.4,3.117477,1.2,2521
2016,1,4,2549,-15411,91,1062310,259,43028,6,1750,11.55,17.33,12,207.96,5.662253,21.0,100
2016,1,4,2521,-15271,77,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
2016,1,4,4967,-12810,82,1062310,259,43028,6,1750,11.55,17.33,2,34.66,3.6870692000000003,3.5,100
2016,1,4,5070,-12758,70,1062310,259,43028,6,1750,11.55,17.33,2,34.66,3.6870692000000003,3.5,100
2016,1,4,4000,-13957,43,1062310,259,43028,6,1750,11.55,17.33,4,69.32,4.441984,7.0,100
2016,1,4,2584,-12909,56,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
2016,1,4,2554,-12734,82,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
2016,1,4,4950,-13133,57,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,514
2016,1,4,5071,-12789,16,1062310,259,43028,6,1750,11.55,17.33,3,51.99,4.1272726,5.25,100
2016,1,4,4604,-15328,50,1062310,259,43028,6,1750,11.55,17.33,2,34.66,3.6870692000000003,3.5,100
2016,1,4,4617,-15219,77,1062310,259,43028,6,1750,11.55,17.33,1,17.33,2.9435425,1.75,100
2016,1,4,4229,-13999,83,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,790
2016,1,4,4306,-15095,35,1062310,259,43028,6,1750,11.55,17.33,2,34.66,3.6870692000000003,3.5,100
2016,1,4,2618,-13134,57,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,6
2016,1,4,3908,-12909,56,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,214
2016,1,4,3747,-12945,54,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
2016,1,4,3612,-13476,49,1062310,259,43028,6,1750,11.55,17.33,2,34.66,3.6870692000000003,3.5,100
2016,1,4,3829,-13222,57,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
2016,1,4,4473,-15320,39,1062310,259,43028,6,1750,11.55,17.33,12,207.96,5.662253,21.0,92
2016,1,4,4021,-12980,51,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
2016,1,4,4019,-13479,28,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
2016,1,4,3833,-15514,15,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
2016,1,4,5077,-14035,78,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
2016,1,4,3628,-13134,57,1062310,259,43028,6,1750,11.55,17.33,12,207.96,5.662253,21.0,100
2016,1,4,3811,-12904,56,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
2016,1,4,3618,-13132,57,1062310,259,43028,6,1750,11.55,17.33,18,311.94,6.120097,31.5,100
2016,1,4,5091,-12775,70,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,436
2016,1,4,4970,-12760,70,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,100
2016,1,4,4424,-12935,29,1012100,115,11771,10,600,6.8,10.2,10,102.0,4.867647,6.0,6601
2016,1,4,2590,-13134,57,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,5
2016,1,4,2588,-13133,57,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,6
2016,1,4,2648,-15271,77,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,4
2016,1,4,2532,-15219,77,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,2
2016,1,4,4654,-15286,1,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,510
2016,1,4,5087,-13990,43,1062200,35,43121,12,500,5.54,8.31,2,16.62,2.8990302000000003,1.0,100
2016,1,4,5070,-12758,70,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
2016,1,4,2601,-12980,51,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
2016,1,4,4927,-15271,77,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,576
2016,1,4,4995,-13999,83,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
2016,1,4,4641,-15221,77,1062200,35,43121,12,500,5.54,8.31,3,24.93,3.3321955,1.5,573
2016,1,4,2643,-14835,7,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
2016,1,4,3907,-12775,70,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
2016,1,4,5163,-12895,44,1062200,35,43121,12,500,5.54,8.31,12,99.72,4.8426337,6.0,100
2016,1,4,2498,-14930,33,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
2016,1,4,3612,-13476,49,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
2016,1,4,2460,-15095,100,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
2016,1,4,2591,-15514,15,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
2016,1,4,4933,-12935,29,1062200,35,43121,12,500,5.54,8.31,24,199.44,5.6152477,12.0,100
2016,1,4,2527,-15221,77,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,5
2016,1,4,4424,-12935,29,1062200,35,43121,12,500,5.54,8.31,12,99.72,4.8426337,6.0,6601
2016,1,4,4644,-12733,82,1062200,35,43121,12,500,5.54,8.31,2,16.62,2.8990302000000003,1.0,588
2016,1,4,5091,-12775,70,1062200,35,43121,12,500,5.54,8.31,2,16.62,2.8990302000000003,1.0,436
2016,1,4,3679,-13377,22,1062200,35,43120,6,1750,15.0,22.5,6,135.0,5.1788254,10.5,100
2016,1,4,5001,-14892,10,1062200,35,43120,6,1750,15.0,22.5,2,45.0,3.9700642,3.5,100
2016,1,4,2191,-12904,56,1062200,35,43120,6,1750,15.0,22.5,12,270.0,5.9565887,21.0,100
2016,1,4,4829,-15222,77,1062300,35,43117,12,1000,9.5,14.25,36,513.0,6.687416000000001,36.0,100
2016,1,4,2633,-15216,77,1062300,35,43117,12,1000,9.5,14.25,12,171.0,5.4427443,12.0,100
2016,1,4,2512,-13296,52,1062300,35,43117,12,1000,9.5,14.25,12,171.0,5.4427443,12.0,100
2016,1,4,5057,-15219,77,1062200,35,43121,12,500,5.54,8.31,6,49.86,4.081675,3.0,535
2016,1,4,3679,-13377,22,1062300,35,43117,12,1000,9.5,14.25,2,28.5,3.4760182,2.0,100
2016,1,4,2560,-13234,57,1062200,35,43123,48,200,2.5,3.75,6,22.5,3.2222682999999996,1.2,100
2016,1,4,2506,-12935,29,1062200,35,43123,48,200,2.5,3.75,10,37.5,3.7722652,2.0,1044
2016,1,4,4373,-15270,77,1062200,35,43124,24,375,4.5,6.75,3,20.25,3.109593,1.12,74
2016,1,4,4312,-14035,78,1062200,35,43124,24,375,4.5,6.75,4,27.0,3.4178638,1.5,100
2016,1,4,2588,-13133,57,1031200,259,41316,12,750,3.82,6.06,3,18.18,2.994543,2.25,6
2016,1,4,4152,-13981,43,1062200,35,43124,24,375,4.5,6.75,4,27.0,3.4178638,1.5,100
2016,1,4,4927,-15271,77,1062200,35,43124,24,375,4.5,6.75,3,20.25,3.109593,1.12,576
2016,1,4,4578,-12910,89,1062200,35,43124,24,375,4.5,6.75,6,40.5,3.855663,2.25,2592
2016,1,4,2190,-15222,77,1062200,35,43124,24,375,4.5,6.75,3,20.25,3.109593,1.12,100
2016,1,4,4641,-15221,77,1062200,35,43124,24,375,4.5,6.75,3,20.25,3.109593,1.12,573
2016,1,4,4696,-15270,77,1062200,35,43124,24,375,4.5,6.75,2,13.5,2.6783984,0.75,517
2016,1,4,4876,-13303,57,1062200,35,43124,24,375,4.5,6.75,24,162.0,5.382259400000001,9.0,100
2016,1,4,2662,-12775,70,1062200,35,43124,24,375,4.5,6.75,3,20.25,3.109593,1.12,100
2016,1,4,4794,-12935,29,1062200,35,43124,24,375,4.5,6.75,3,20.25,3.109593,1.12,100
2016,1,4,5091,-12775,70,1062200,35,43124,24,375,4.5,6.75,3,20.25,3.109593,1.12,436
2016,1,4,4379,-15270,77,1062200,35,43124,24,375,4.5,6.75,6,40.5,3.855663,2.25,100
2016,1,4,4596,-15219,77,1062200,35,43124,24,375,4.5,6.75,6,40.5,3.855663,2.25,534
2016,1,4,4644,-12733,82,1062200,35,43124,24,375,4.5,6.75,5,33.75,3.6583203999999996,1.88,588
2016,1,4,4312,-14035,78,1062200,35,43123,48,200,2.5,3.75,3,11.25,2.4857533,0.6,100
2016,1,4,4773,-15271,77,1062200,35,43123,48,200,2.5,3.75,2,7.5,2.0600810000000003,0.4,100
2016,1,4,4696,-15270,77,1062200,35,43123,48,200,2.5,3.75,8,30.0,3.5312523999999996,1.6,517
2016,1,4,2584,-12909,56,1062200,35,43123,48,200,2.5,3.75,2,7.5,2.0600810000000003,0.4,100
2016,1,4,2643,-14835,7,1062200,35,43123,48,200,2.5,3.75,2,7.5,2.0600810000000003,0.4,100
2016,1,4,3907,-12775,70,1062200,35,43123,48,200,2.5,3.75,4,15.0,2.7900763,0.8,100
2016,1,4,2190,-15222,77,1062200,35,43123,48,200,2.5,3.75,6,22.5,3.2222682999999996,1.2,100
2016,1,4,4995,-13999,83,1062200,35,43123,48,200,2.5,3.75,3,11.25,2.4857533,0.6,100
2016,1,4,2538,-14834,7,1062200,35,43123,48,200,2.5,3.75,2,7.5,2.0600810000000003,0.4,3
2016,1,4,3917,-12732,82,1062200,35,43123,48,200,2.5,3.75,5,18.75,3.0274532,1.0,100
2016,1,4,4794,-12935,29,1062200,35,43123,48,200,2.5,3.75,2,7.5,2.0600810000000003,0.4,100
2016,1,4,2591,-15514,15,1062200,35,43123,48,200,2.5,3.75,4,15.0,2.7900763,0.8,100
2016,1,4,3805,-13452,82,1062200,35,43123,48,200,2.5,3.75,48,180.0,5.500192,9.6,100
2016,1,4,4892,-12734,82,1062200,35,43123,48,200,2.5,3.75,1,3.75,1.3410981000000002,0.2,100
2016,1,4,2498,-14930,33,1062310,259,43027,12,1000,7.28,10.92,3,32.76,3.6261702000000007,3.0,100
2016,1,4,2648,-15271,77,1062200,35,43112,6,1750,15.0,22.5,6,135.0,5.1788254,10.5,4
2016,1,4,4312,-14035,78,1062200,35,43109,12,750,8.0,12.0,12,144.0,5.2507443,9.0,100
2016,1,4,4421,-15095,35,1062300,35,43051,12,750,8.26,12.39,12,148.68,5.2864227,9.0,1
2016,1,4,2448,-15411,91,1062300,35,43050,12,1000,9.5,14.25,1,14.25,2.735675,1.0,100
2016,1,4,4829,-15222,77,1062300,35,43050,12,1000,9.5,14.25,24,342.0,6.22455,24.0,100
2016,1,4,2633,-15216,77,1062300,35,43050,12,1000,9.5,14.25,24,342.0,6.22455,24.0,100
2016,1,4,2448,-15411,91,1062200,35,43038,6,1750,15.0,22.5,1,22.5,3.2222682999999996,1.75,100
2016,1,4,2662,-12775,70,1062200,35,43038,6,1750,15.0,22.5,2,45.0,3.9700642,3.5,100
2016,1,4,3679,-13377,22,1062200,35,43038,6,1750,15.0,22.5,1,22.5,3.2222682999999996,1.75,100
2016,1,4,2506,-12935,29,1062200,35,43038,6,1750,15.0,22.5,6,135.0,5.1788254,10.5,1044
2016,1,4,5077,-14035,78,1062200,35,43038,6,1750,15.0,22.5,6,135.0,5.1788254,10.5,100
2016,1,4,3562,-12881,29,1062200,35,43038,6,1750,15.0,22.5,6,135.0,5.1788254,10.5,100
2016,1,4,2539,-15410,42,1062200,35,43038,6,1750,15.0,22.5,1,22.5,3.2222682999999996,1.75,100
2016,1,4,2448,-15411,91,1062200,35,43037,12,1000,9.5,14.25,3,42.75,3.9143364000000003,3.0,100
2016,1,4,2588,-13133,57,1062200,35,43037,12,1000,9.5,14.25,3,42.75,3.9143364000000003,3.0,6
2016,1,4,4773,-15271,77,1062200,35,43037,12,1000,9.5,14.25,4,57.0,4.227700700000001,4.0,100
2016,1,4,4152,-13981,43,1062200,35,43037,12,1000,9.5,14.25,1,14.25,2.735675,1.0,100
2016,1,4,3910,-13209,92,1062200,35,43037,12,1000,9.5,14.25,6,85.5,4.6727324,6.0,100
2016,1,4,4673,-12880,56,1062200,35,43037,12,1000,9.5,14.25,2,28.5,3.4760182,2.0,100
2016,1,4,2191,-12904,56,1062200,35,43037,12,1000,9.5,14.25,3,42.75,3.9143364000000003,3.0,100
2016,1,4,2630,-15270,77,1012100,115,11588,6,1750,12.99,19.49,12,233.88,5.7944713,21.0,2
2016,1,4,4856,-13283,57,1012100,115,11588,6,1750,12.99,19.49,6,116.94,5.019153,10.5,100
2016,1,4,5001,-14892,10,1012100,115,11588,6,1750,12.99,19.49,2,38.98,3.8141928,3.5,100
