Unnamed: 0,year,month,day,store_number,zip_code,county_number,category,vendor_number,item_number,pack,bottle_vol,bottle_cost,state_bottle_retail,bottles_sold,sale,fd,vol_sold,store_subnumber
8429703,2016,1,4,2569,-13134,57,1031100,260,39866,12,750,9.5,14.25,3,42.75,3.9143364000000003,2.25,2
8429704,2016,1,4,4819,-15527,77,1031100,260,39868,6,1750,16.0,24.0,1,24.0,3.2914162000000005,1.75,100
8429705,2016,1,4,2527,-15221,77,1031200,205,40071,12,750,6.9,10.35,12,124.2,5.086059,9.0,5
8429706,2016,1,4,2650,-13999,83,1031200,205,40071,12,750,6.9,10.35,2,20.7,3.1330763999999998,1.5,100
8429707,2016,1,4,2648,-15271,77,1031200,205,40071,12,750,6.9,10.35,4,41.4,3.8795059999999997,3.0,4
8429708,2016,1,4,3644,-15527,77,1031200,205,40289,12,750,6.9,10.35,12,124.2,5.086059,9.0,100
8429709,2016,1,4,2648,-15271,77,1031200,380,40244,6,750,11.0,16.5,6,99.0,4.8346186,4.5,4
8429710,2016,1,4,2601,-12980,51,1031200,380,40244,6,750,11.0,16.5,6,99.0,4.8346186,4.5,100
8429711,2016,1,4,2506,-12935,29,1031200,205,40193,12,750,6.9,10.35,2,20.7,3.1330763999999998,1.5,1044
8429712,2016,1,4,3805,-13452,82,1031200,205,40193,12,750,6.9,10.35,12,124.2,5.086059,9.0,100
8429713,2016,1,4,5198,-12733,82,1031200,205,40193,12,750,6.9,10.35,3,31.05,3.5683317000000003,2.25,100
8429714,2016,1,4,2517,-15328,50,1031200,205,40193,12,750,6.9,10.35,3,31.05,3.5683317000000003,2.25,1
8429715,2016,1,4,4180,-13234,57,1031200,205,40192,24,375,3.5,5.25,24,126.0,5.102055,9.0,100
8429716,2016,1,4,2521,-15271,77,1031200,205,40192,24,375,3.5,5.25,4,21.0,3.148456,1.5,100
8429717,2016,1,4,4696,-15270,77,1031200,205,40192,24,375,3.5,5.25,2,10.5,2.4130545,0.75,517
8429718,2016,1,4,3917,-12732,82,1031200,205,40192,24,375,3.5,5.25,6,31.5,3.583849,2.25,100
8429719,2016,1,4,4622,-15216,77,1031200,205,40192,24,375,3.5,5.25,1,5.25,1.6887468,0.38,544
8429720,2016,1,4,5142,-13233,57,1031200,205,40191,24,200,2.24,3.36,2,6.72,1.9454432000000002,0.4,100
8429721,2016,1,4,2650,-13999,83,1031200,205,40186,12,750,6.9,10.35,2,20.7,3.1330763999999998,1.5,100
8429722,2016,1,4,2648,-15271,77,1031200,205,40186,12,750,6.9,10.35,6,62.1,4.3214283,4.5,4
8429723,2016,1,4,3805,-13452,82,1031200,205,40186,12,750,6.9,10.35,3,31.05,3.5683317000000003,2.25,100
8429724,2016,1,4,2527,-15221,77,1031200,205,40186,12,750,6.9,10.35,12,124.2,5.086059,9.0,5
8429725,2016,1,4,4604,-15328,50,1031200,255,40157,12,750,5.38,8.07,1,8.07,2.136702,0.75,100
8429726,2016,1,4,5198,-12733,82,1031200,255,40157,12,750,5.38,8.07,2,16.14,2.867871,1.5,100
8429727,2016,1,4,2633,-15216,77,1031200,259,40152,12,750,9.0,13.5,1,13.5,2.6783984,0.75,100
8429728,2016,1,4,3773,-13135,57,1031200,259,40152,12,750,9.0,13.5,3,40.5,3.855663,2.25,100
8429729,2016,1,4,3806,-15270,77,1031200,259,40152,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8429730,2016,1,4,5198,-12733,82,1031200,259,40126,12,750,3.82,6.06,4,24.24,3.3020859,3.0,100
8429731,2016,1,4,2591,-15514,15,1031100,300,40118,6,1750,6.67,10.01,6,60.06,4.2848744000000005,10.5,100
8429732,2016,1,4,5198,-12733,82,1031200,255,40092,12,750,5.38,8.07,2,16.14,2.867871,1.5,100
8429733,2016,1,4,3400,-15219,77,1031200,205,40073,6,1750,13.32,19.98,6,119.88,5.046724,10.5,100
8429734,2016,1,4,3400,-15219,77,1031200,205,40071,12,750,6.9,10.35,12,124.2,5.086059,9.0,100
8429735,2016,1,4,4482,-15411,91,1031200,205,40071,12,750,6.9,10.35,3,31.05,3.5683317000000003,2.25,929
8429736,2016,1,4,2521,-15271,77,1031200,205,40071,12,750,6.9,10.35,12,124.2,5.086059,9.0,100
8429737,2016,1,4,2643,-14835,7,1031080,301,38180,5,600,12.8,19.2,1,19.2,3.0527507999999997,0.6,100
8429738,2016,1,4,2538,-14834,7,1031080,301,38180,5,600,12.8,19.2,1,19.2,3.0527507999999997,0.6,3
8429739,2016,1,4,2648,-15271,77,1031080,301,38180,5,600,12.8,19.2,1,19.2,3.0527507999999997,0.6,4
8429740,2016,1,4,4819,-15527,77,1031080,301,38180,5,600,12.8,19.2,1,19.2,3.0527507999999997,0.6,100
8429741,2016,1,4,2521,-15271,77,1031080,301,38177,12,1000,11.92,17.88,12,214.56,5.697388,12.0,100
8429742,2016,1,4,3773,-13135,57,1031080,301,38177,12,1000,11.92,17.88,36,643.68,6.94827,36.0,100
8429743,2016,1,4,4829,-15222,77,1031080,301,38177,12,1000,11.92,17.88,60,1072.8,7.540240299999999,60.0,100
8429744,2016,1,4,2670,-13295,52,1031080,301,38177,12,1000,11.92,17.88,300,5364.0,9.449296,300.0,100
8429745,2016,1,4,3488,-13505,49,1031080,301,38177,12,1000,11.92,17.88,12,214.56,5.697388,12.0,100
8429746,2016,1,4,5089,-13981,43,1031080,301,38177,12,1000,11.92,17.88,2,35.76,3.7208504999999996,2.0,100
8429747,2016,1,4,3606,-14898,38,1031080,301,38177,12,1000,11.92,17.88,12,214.56,5.697388,12.0,100
8429748,2016,1,4,2539,-15410,42,1031080,301,38177,12,1000,11.92,17.88,12,214.56,5.697388,12.0,100
8429749,2016,1,4,2191,-12904,56,1031080,301,38177,12,1000,11.92,17.88,12,214.56,5.697388,12.0,100
8429750,2016,1,4,5054,-13449,28,1031080,301,38177,12,1000,11.92,17.88,12,214.56,5.697388,12.0,100
8429751,2016,1,4,4303,-12899,29,1031080,301,38177,12,1000,11.92,17.88,2,35.76,3.7208504999999996,2.0,100
8429752,2016,1,4,4482,-15411,91,1031080,301,38176,12,750,9.65,14.48,4,57.92,4.2451989999999995,3.0,929
8429753,2016,1,4,2588,-13133,57,1031080,301,38176,12,750,9.65,14.48,12,173.76,5.4606699999999995,9.0,6
8429754,2016,1,4,4819,-15527,77,1031080,301,38176,12,750,9.65,14.48,1,14.48,2.7526502999999996,0.75,100
8429755,2016,1,4,3870,-15527,77,1031080,301,38176,12,750,9.65,14.48,12,173.76,5.4606699999999995,9.0,100
8429756,2016,1,4,3871,-15270,77,1031080,301,38176,12,750,9.65,14.48,12,173.76,5.4606699999999995,9.0,100
8429757,2016,1,4,4773,-15271,77,1031080,301,38176,12,750,9.65,14.48,2,28.96,3.4932529999999997,1.5,100
8429758,2016,1,4,3773,-13135,57,1031080,301,38176,12,750,9.65,14.48,12,173.76,5.4606699999999995,9.0,100
8429759,2016,1,4,2648,-15271,77,1031080,301,38176,12,750,9.65,14.48,60,868.8,7.295017999999999,45.0,4
8429760,2016,1,4,2549,-15411,91,1031080,301,38176,12,750,9.65,14.48,12,173.76,5.4606699999999995,9.0,100
8429761,2016,1,4,5142,-13233,57,1031080,301,38176,12,750,9.65,14.48,12,173.76,5.4606699999999995,9.0,100
8429762,2016,1,4,3740,-14834,7,1031080,301,38176,12,750,9.65,14.48,3,43.44,3.9317254999999998,2.25,100
8429763,2016,1,4,2650,-13999,83,1031080,301,38176,12,750,9.65,14.48,12,173.76,5.4606699999999995,9.0,100
8429764,2016,1,4,2647,-13125,57,1031080,301,38176,12,750,9.65,14.48,24,347.52,6.24275,18.0,7
8429765,2016,1,4,2584,-12909,56,1031080,301,38176,12,750,9.65,14.48,3,43.44,3.9317254999999998,2.25,100
8429766,2016,1,4,2643,-14835,7,1031080,301,38176,12,750,9.65,14.48,12,173.76,5.4606699999999995,9.0,100
8429767,2016,1,4,3611,-13990,43,1031080,301,38176,12,750,9.65,14.48,12,173.76,5.4606699999999995,9.0,100
8429768,2016,1,4,2538,-14834,7,1031080,301,38176,12,750,9.65,14.48,12,173.76,5.4606699999999995,9.0,3
8429769,2016,1,4,4152,-13981,43,1031080,301,38176,12,750,9.65,14.48,3,43.44,3.9317254999999998,2.25,100
8429770,2016,1,4,2650,-13999,83,1031080,301,38177,12,1000,11.92,17.88,12,214.56,5.697388,12.0,100
8429771,2016,1,4,3899,-15270,77,1031200,205,40297,12,750,6.9,10.35,12,124.2,5.086059,9.0,100
8429772,2016,1,4,2647,-13125,57,1031080,301,38177,12,1000,11.92,17.88,24,429.12,6.483094,24.0,7
8429773,2016,1,4,2448,-15411,91,1031080,301,38177,12,1000,11.92,17.88,2,35.76,3.7208504999999996,2.0,100
8429774,2016,1,4,2590,-13134,57,1031080,301,38178,6,1750,18.52,27.78,6,166.68,5.41411,10.5,5
8429775,2016,1,4,2588,-13133,57,1031080,301,38178,6,1750,18.52,27.78,6,166.68,5.41411,10.5,6
8429776,2016,1,4,3871,-15270,77,1031080,301,38178,6,1750,18.52,27.78,6,166.68,5.41411,10.5,100
8429777,2016,1,4,2648,-15271,77,1031080,301,38178,6,1750,18.52,27.78,6,166.68,5.41411,10.5,4
8429778,2016,1,4,2647,-13125,57,1031080,301,38178,6,1750,18.52,27.78,6,166.68,5.41411,10.5,7
8429779,2016,1,4,2190,-15222,77,1031080,301,38178,6,1750,18.52,27.78,2,55.56,4.1997485,3.5,100
8429780,2016,1,4,2601,-12980,51,1031080,301,38178,6,1750,18.52,27.78,12,333.36,6.1954775,21.0,100
8429781,2016,1,4,2643,-14835,7,1031080,301,38178,6,1750,18.52,27.78,6,166.68,5.41411,10.5,100
8429782,2016,1,4,2538,-14834,7,1031080,301,38178,6,1750,18.52,27.78,6,166.68,5.41411,10.5,3
8429783,2016,1,4,4794,-12935,29,1031080,301,38178,6,1750,18.52,27.78,6,166.68,5.41411,10.5,100
8429784,2016,1,4,3712,-15365,79,1031080,301,38178,6,1750,18.52,27.78,2,55.56,4.1997485,3.5,100
8429785,2016,1,4,3606,-14898,38,1031080,301,38178,6,1750,18.52,27.78,1,27.78,3.4484875,1.75,100
8429786,2016,1,4,2591,-15514,15,1031080,301,38178,6,1750,18.52,27.78,6,166.68,5.41411,10.5,100
8429787,2016,1,4,2618,-13134,57,1031080,301,38178,6,1750,18.52,27.78,6,166.68,5.41411,10.5,6
8429788,2016,1,4,2506,-12935,29,1031080,301,38178,6,1750,18.52,27.78,12,333.36,6.1954775,21.0,1044
8429789,2016,1,4,3868,-13234,57,1031080,301,38178,6,1750,18.52,27.78,6,166.68,5.41411,10.5,100
8429790,2016,1,4,3644,-15527,77,1031080,301,38178,6,1750,18.52,27.78,6,166.68,5.41411,10.5,100
8429791,2016,1,4,3899,-15270,77,1031080,301,38178,6,1750,18.52,27.78,12,333.36,6.1954775,21.0,100
8429792,2016,1,4,3886,-13331,53,1031080,301,38178,6,1750,18.52,27.78,12,333.36,6.1954775,21.0,100
8429793,2016,1,4,3618,-13132,57,1031080,301,38178,6,1750,18.52,27.78,6,166.68,5.41411,10.5,100
8429794,2016,1,4,4019,-13479,28,1031080,301,38178,6,1750,18.52,27.78,6,166.68,5.41411,10.5,100
8429795,2016,1,4,3628,-13134,57,1031080,301,38178,6,1750,18.52,27.78,12,333.36,6.1954775,21.0,100
8429796,2016,1,4,2560,-13234,57,1031080,301,38178,6,1750,18.52,27.78,12,333.36,6.1954775,21.0,100
8429797,2016,1,4,5198,-12733,82,1031080,301,38178,6,1750,18.52,27.78,2,55.56,4.1997485,3.5,100
8429798,2016,1,4,3651,-15411,91,1031080,301,38178,6,1750,18.52,27.78,6,166.68,5.41411,10.5,100
8429799,2016,1,4,4024,-15410,42,1031080,301,38178,6,1750,18.52,27.78,6,166.68,5.41411,10.5,100
8429800,2016,1,4,2558,-12895,44,1031080,301,38178,6,1750,18.52,27.78,6,166.68,5.41411,10.5,100
8429801,2016,1,4,3806,-15270,77,1031080,301,38178,6,1750,18.52,27.78,6,166.68,5.41411,10.5,100
8429802,2016,1,4,4829,-15222,77,1031080,301,38177,12,1000,11.92,17.88,180,3218.4,8.836058999999999,180.0,100
8429803,2016,1,4,3952,-12814,82,1031080,301,38177,12,1000,11.92,17.88,300,5364.0,9.449296,300.0,100
8429804,2016,1,4,2538,-14834,7,1031200,205,40297,12,750,6.9,10.35,12,124.2,5.086059,9.0,3
8429805,2016,1,4,2521,-15271,77,1031200,205,40297,12,750,6.9,10.35,12,124.2,5.086059,9.0,100
8429806,2016,1,4,2633,-15216,77,1031200,205,40297,12,750,6.9,10.35,12,124.2,5.086059,9.0,100
8429807,2016,1,4,4424,-12935,29,1031200,260,41076,12,750,9.99,14.99,6,89.94,4.7285775999999995,4.5,6601
8429808,2016,1,4,2588,-13133,57,1031200,300,41019,12,750,7.0,10.5,6,63.0,4.3371830000000005,4.5,6
8429809,2016,1,4,3784,-14892,10,1031200,300,41019,12,750,7.0,10.5,2,21.0,3.148456,1.5,14
8429810,2016,1,4,2643,-14835,7,1031200,300,41019,12,750,7.0,10.5,2,21.0,3.148456,1.5,100
8429811,2016,1,4,2662,-12775,70,1031200,300,41019,12,750,7.0,10.5,2,21.0,3.148456,1.5,100
8429812,2016,1,4,5102,-13222,57,1031090,260,40926,12,750,8.25,12.38,3,37.14,3.7618217000000005,2.25,100
8429813,2016,1,4,2648,-15271,77,1031200,380,40632,12,750,6.5,9.75,4,39.0,3.8147485,3.0,4
8429814,2016,1,4,2647,-13125,57,1031200,380,40632,12,750,6.5,9.75,2,19.5,3.0692956000000002,1.5,7
8429815,2016,1,4,3805,-13452,82,1031200,380,40632,12,750,6.5,9.75,2,19.5,3.0692956000000002,1.5,100
8429816,2016,1,4,3612,-13476,49,1031200,380,40632,12,750,6.5,9.75,2,19.5,3.0692956000000002,1.5,100
8429817,2016,1,4,4829,-15222,77,1031200,380,40625,12,750,6.5,9.75,2,19.5,3.0692956000000002,1.5,100
8429818,2016,1,4,2590,-13134,57,1031200,380,40625,12,750,6.5,9.75,3,29.25,3.5039816,2.25,5
8429819,2016,1,4,2521,-15271,77,1031200,380,40625,12,750,6.5,9.75,12,117.0,5.019722499999999,9.0,100
8429820,2016,1,4,3952,-12814,82,1031200,380,40625,12,750,6.5,9.75,2,19.5,3.0692956000000002,1.5,100
8429821,2016,1,4,2538,-14834,7,1031200,380,40625,12,750,6.5,9.75,2,19.5,3.0692956000000002,1.5,3
8429822,2016,1,4,3612,-13476,49,1031200,380,40625,12,750,6.5,9.75,2,19.5,3.0692956000000002,1.5,100
8429823,2016,1,4,2569,-13134,57,1031200,380,40625,12,750,6.5,9.75,2,19.5,3.0692956000000002,1.5,2
8429824,2016,1,4,2590,-13134,57,1031200,380,40621,6,500,4.89,7.34,1,7.34,2.037548,0.5,5
8429825,2016,1,4,2605,-13134,57,1031200,380,40621,6,500,4.89,7.34,2,14.68,2.767198,1.0,5
8429826,2016,1,4,5018,-12734,82,1031200,380,40621,6,500,4.89,7.34,1,7.34,2.037548,0.5,100
8429827,2016,1,4,2650,-13999,83,1031200,205,40599,12,750,6.9,10.35,2,20.7,3.1330763999999998,1.5,100
8429828,2016,1,4,2647,-13125,57,1031200,205,40599,12,750,6.9,10.35,3,31.05,3.5683317000000003,2.25,7
8429829,2016,1,4,2521,-15271,77,1031200,205,40599,12,750,6.9,10.35,12,124.2,5.086059,9.0,100
8429830,2016,1,4,2648,-15271,77,1031200,205,40599,12,750,6.9,10.35,6,62.1,4.3214283,4.5,4
8429831,2016,1,4,5142,-13233,57,1031200,205,40599,12,750,6.9,10.35,2,20.7,3.1330763999999998,1.5,100
8429832,2016,1,4,3907,-12775,70,1031200,205,40599,12,750,6.9,10.35,4,41.4,3.8795059999999997,3.0,100
8429833,2016,1,4,5013,-12814,82,1031200,205,40599,12,750,6.9,10.35,12,124.2,5.086059,9.0,100
8429834,2016,1,4,2506,-12935,29,1031200,205,40599,12,750,6.9,10.35,5,51.75,4.122227,3.75,1044
8429835,2016,1,4,4984,-12775,70,1031200,205,40599,12,750,6.9,10.35,2,20.7,3.1330763999999998,1.5,100
8429836,2016,1,4,3494,-14834,7,1031200,260,41076,12,750,9.99,14.99,12,179.88,5.499445,9.0,100
8429837,2016,1,4,4180,-13234,57,1031200,205,40598,24,375,3.5,5.25,3,15.75,2.8418794,1.12,100
8429838,2016,1,4,3628,-13134,57,1031200,260,41076,12,750,9.99,14.99,12,179.88,5.499445,9.0,100
8429839,2016,1,4,2628,-14909,42,1031200,260,41076,12,750,9.99,14.99,12,179.88,5.499445,9.0,100
8429840,2016,1,4,4617,-15219,77,1031200,259,41316,12,750,3.82,6.06,5,30.3,3.5419742999999997,3.75,100
8429841,2016,1,4,4164,-12814,82,1031200,259,41316,12,750,3.82,6.06,2,12.12,2.5643667999999997,1.5,100
8429842,2016,1,4,2569,-13134,57,1031200,259,41316,12,750,3.82,6.06,3,18.18,2.994543,2.25,2
8429843,2016,1,4,2512,-13296,52,1031200,259,41299,12,750,3.82,6.06,60,363.6,6.2942,45.0,100
8429844,2016,1,4,2573,-12775,70,1031200,259,41299,12,750,3.82,6.06,3,18.18,2.994543,2.25,100
8429845,2016,1,4,2601,-12980,51,1031200,259,41299,12,750,3.82,6.06,12,72.72,4.494559,9.0,100
8429846,2016,1,4,5013,-12814,82,1031200,259,41299,12,750,3.82,6.06,3,18.18,2.994543,2.25,100
8429847,2016,1,4,4223,-14829,7,1031200,259,41299,12,750,3.82,6.06,2,12.12,2.5643667999999997,1.5,100
8429848,2016,1,4,4604,-15328,50,1031200,259,41279,12,750,3.82,6.06,1,6.06,1.8377765,0.75,100
8429849,2016,1,4,4152,-13981,43,1031200,259,41279,12,750,3.82,6.06,1,6.06,1.8377765,0.75,100
8429850,2016,1,4,2670,-13295,52,1031200,421,41209,12,750,9.34,14.01,12,168.12,5.4237347,9.0,100
8429851,2016,1,4,2613,-14035,78,1031200,421,41161,12,750,7.5,11.25,2,22.5,3.2222682999999996,1.5,1
8429852,2016,1,4,2512,-13296,52,1031200,421,41161,12,750,7.5,11.25,3,33.75,3.6583203999999996,2.25,100
8429853,2016,1,4,2521,-15271,77,1031200,421,41161,12,750,7.5,11.25,2,22.5,3.2222682999999996,1.5,100
8429854,2016,1,4,4148,-14892,10,1031200,421,41161,12,750,7.5,11.25,1,11.25,2.4857533,0.75,479
8429855,2016,1,4,2670,-13295,52,1031200,421,41161,12,750,7.5,11.25,12,135.0,5.1788254,9.0,100
8429856,2016,1,4,4856,-13283,57,1031200,421,41146,12,750,7.94,11.91,2,23.82,3.2833452000000003,1.5,100
8429857,2016,1,4,2633,-15216,77,1031200,260,41116,12,750,9.99,14.99,1,14.99,2.7893686,0.75,100
8429858,2016,1,4,2506,-12935,29,1031200,260,41078,6,1750,14.97,22.46,6,134.76,5.176844,10.5,1044
8429859,2016,1,4,2633,-15216,77,1031200,260,41077,12,1000,10.5,15.75,12,189.0,5.5548964000000005,12.0,100
8429860,2016,1,4,2662,-12775,70,1031200,260,41077,12,1000,10.5,15.75,12,189.0,5.5548964000000005,12.0,100
8429861,2016,1,4,3525,-13183,92,1031200,260,41077,12,1000,10.5,15.75,12,189.0,5.5548964000000005,12.0,100
8429862,2016,1,4,2558,-12895,44,1031200,260,41077,12,1000,10.5,15.75,12,189.0,5.5548964000000005,12.0,100
8429863,2016,1,4,4540,-13505,49,1031200,260,41076,12,750,9.99,14.99,6,89.94,4.7285775999999995,4.5,2915
8429864,2016,1,4,2648,-15271,77,1031200,260,41076,12,750,9.99,14.99,12,179.88,5.499445,9.0,4
8429865,2016,1,4,3773,-13135,57,1031200,260,41076,12,750,9.99,14.99,12,179.88,5.499445,9.0,100
8429866,2016,1,4,2647,-13125,57,1031200,260,41076,12,750,9.99,14.99,2,29.98,3.5305337999999997,1.5,7
8429867,2016,1,4,4874,-12895,44,1031200,260,41076,12,750,9.99,14.99,1,14.99,2.7893686,0.75,100
8429868,2016,1,4,2506,-12935,29,1031200,260,41076,12,750,9.99,14.99,4,59.96,4.283051,3.0,1044
8429869,2016,1,4,4164,-12814,82,1031200,260,41076,12,750,9.99,14.99,12,179.88,5.499445,9.0,100
8429870,2016,1,4,3917,-12732,82,1031080,301,38176,12,750,9.65,14.48,12,173.76,5.4606699999999995,9.0,100
8429871,2016,1,4,5142,-13233,57,1031200,205,40598,24,375,3.5,5.25,1,5.25,1.6887468,0.38,100
8429872,2016,1,4,4696,-15270,77,1031200,205,40598,24,375,3.5,5.25,2,10.5,2.4130545,0.75,517
8429873,2016,1,4,4152,-13981,43,1031200,260,40475,12,750,8.25,12.38,2,24.76,3.3248534,1.5,100
8429874,2016,1,4,2506,-12935,29,1031200,260,40475,12,750,8.25,12.38,4,49.52,4.074220700000001,3.0,1044
8429875,2016,1,4,5198,-12733,82,1031200,260,40475,12,750,8.25,12.38,3,37.14,3.7618217000000005,2.25,100
8429876,2016,1,4,2590,-13134,57,1031200,380,40411,12,750,6.5,9.75,2,19.5,3.0692956000000002,1.5,5
8429877,2016,1,4,2549,-15411,91,1031200,380,40411,12,750,6.5,9.75,12,117.0,5.019722499999999,9.0,100
8429878,2016,1,4,4222,-14829,7,1031200,380,40411,12,750,6.5,9.75,2,19.5,3.0692956000000002,1.5,100
8429879,2016,1,4,4773,-15271,77,1031200,380,40407,6,500,4.94,7.41,3,22.23,3.2093444,1.5,100
8429880,2016,1,4,2601,-12980,51,1031200,380,40407,6,500,4.94,7.41,1,7.41,2.0474646,0.5,100
8429881,2016,1,4,4152,-13981,43,1031200,380,40403,12,750,6.5,9.75,1,9.75,2.3350883,0.75,100
8429882,2016,1,4,3805,-13452,82,1031200,380,40403,12,750,6.5,9.75,2,19.5,3.0692956000000002,1.5,100
8429883,2016,1,4,2590,-13134,57,1031200,380,40394,12,750,6.5,9.75,2,19.5,3.0692956000000002,1.5,5
8429884,2016,1,4,4967,-12810,82,1031200,380,40394,12,750,6.5,9.75,3,29.25,3.5039816,2.25,100
8429885,2016,1,4,4152,-13981,43,1031200,380,40394,12,750,6.5,9.75,1,9.75,2.3350883,0.75,100
8429886,2016,1,4,2670,-13295,52,1031200,380,40394,12,750,6.5,9.75,4,39.0,3.8147485,3.0,100
8429887,2016,1,4,4819,-15527,77,1031200,380,40390,6,500,4.89,7.34,2,14.68,2.767198,1.0,100
8429888,2016,1,4,2648,-15271,77,1031200,259,40363,12,750,3.82,6.06,6,36.36,3.7388508000000003,4.5,4
8429889,2016,1,4,2613,-14035,78,1031200,259,40363,12,750,3.82,6.06,12,72.72,4.494559,9.0,1
8429890,2016,1,4,5071,-12789,16,1031200,259,40363,12,750,3.82,6.06,5,30.3,3.5419742999999997,3.75,100
8429891,2016,1,4,5013,-12814,82,1031200,259,40359,12,750,3.82,6.06,3,18.18,2.994543,2.25,100
8429892,2016,1,4,2527,-15221,77,1031200,259,40331,12,750,9.0,13.5,3,40.5,3.855663,2.25,5
8429893,2016,1,4,2512,-13296,52,1031200,259,40327,12,750,9.0,13.5,2,27.0,3.4178638,1.5,100
8429894,2016,1,4,2648,-15271,77,1031200,259,40327,12,750,9.0,13.5,6,81.0,4.61316,4.5,4
8429895,2016,1,4,3773,-13135,57,1031200,259,40327,12,750,9.0,13.5,3,40.5,3.855663,2.25,100
8429896,2016,1,4,2633,-15216,77,1031200,259,40327,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8429897,2016,1,4,2190,-15222,77,1031200,259,40327,12,750,9.0,13.5,1,13.5,2.6783984,0.75,100
8429898,2016,1,4,3806,-15270,77,1031200,259,40327,12,750,9.0,13.5,12,162.0,5.382259400000001,9.0,100
8429899,2016,1,4,4604,-15328,50,1031200,259,40326,6,600,4.84,7.26,1,7.26,2.0261006,0.6,100
8429900,2016,1,4,5198,-12733,82,1031200,205,40313,6,1750,13.32,19.98,6,119.88,5.046724,10.5,100
8429901,2016,1,4,3400,-15219,77,1031200,205,40313,6,1750,13.32,19.98,6,119.88,5.046724,10.5,100
8429902,2016,1,4,2670,-13295,52,1031200,260,40475,12,750,8.25,12.38,3,37.14,3.7618217000000005,2.25,100
8429903,2016,1,4,2521,-15271,77,1031200,205,40598,24,375,3.5,5.25,4,21.0,3.148456,1.5,100
8429904,2016,1,4,2647,-13125,57,1031200,260,40475,12,750,8.25,12.38,3,37.14,3.7618217000000005,2.25,7
8429905,2016,1,4,4596,-15219,77,1031200,205,40593,24,375,3.5,5.25,6,31.5,3.583849,2.25,534
8429906,2016,1,4,4361,-15223,77,1031200,205,40598,24,375,3.5,5.25,2,10.5,2.4130545,0.75,100
8429907,2016,1,4,3907,-12775,70,1031200,205,40598,24,375,3.5,5.25,6,31.5,3.583849,2.25,100
8429908,2016,1,4,3917,-12732,82,1031200,205,40598,24,375,3.5,5.25,10,52.5,4.137919,3.75,100
8429909,2016,1,4,4622,-15216,77,1031200,205,40598,24,375,3.5,5.25,4,21.0,3.148456,1.5,544
8429910,2016,1,4,4596,-15219,77,1031200,205,40598,24,375,3.5,5.25,2,10.5,2.4130545,0.75,534
8429911,2016,1,4,3917,-12732,82,1031200,205,40597,24,200,2.24,3.36,8,26.88,3.413076,1.6,100
8429912,2016,1,4,2527,-15221,77,1031200,205,40597,24,200,2.24,3.36,24,80.64,4.6082554,4.8,5
8429913,2016,1,4,3400,-15219,77,1031200,205,40594,12,750,6.9,10.35,12,124.2,5.086059,9.0,100
8429914,2016,1,4,2605,-13134,57,1031200,205,40594,12,750,6.9,10.35,6,62.1,4.3214283,4.5,5
8429915,2016,1,4,2590,-13134,57,1031200,205,40594,12,750,6.9,10.35,12,124.2,5.086059,9.0,5
8429916,2016,1,4,3871,-15270,77,1031200,205,40594,12,750,6.9,10.35,12,124.2,5.086059,9.0,100
8429917,2016,1,4,2648,-15271,77,1031200,205,40594,12,750,6.9,10.35,6,62.1,4.3214283,4.5,4
8429918,2016,1,4,2647,-13125,57,1031200,205,40594,12,750,6.9,10.35,3,31.05,3.5683317000000003,2.25,7
8429919,2016,1,4,3612,-13476,49,1031200,205,40594,12,750,6.9,10.35,1,10.35,2.3979068,0.75,100
8429920,2016,1,4,2506,-12935,29,1031200,205,40594,12,750,6.9,10.35,4,41.4,3.8795059999999997,3.0,1044
8429921,2016,1,4,2527,-15221,77,1031200,205,40594,12,750,6.9,10.35,12,124.2,5.086059,9.0,5
8429922,2016,1,4,3899,-15270,77,1031200,205,40594,12,750,6.9,10.35,12,124.2,5.086059,9.0,100
8429923,2016,1,4,3868,-13234,57,1031200,205,40594,12,750,6.9,10.35,12,124.2,5.086059,9.0,100
8429924,2016,1,4,4223,-14829,7,1031200,205,40594,12,750,6.9,10.35,4,41.4,3.8795059999999997,3.0,100
8429925,2016,1,4,5198,-12733,82,1031200,205,40594,12,750,6.9,10.35,12,124.2,5.086059,9.0,100
8429926,2016,1,4,4067,-13180,90,1031200,205,40594,12,750,6.9,10.35,1,10.35,2.3979068,0.75,100
8429927,2016,1,4,4180,-13234,57,1031200,205,40593,24,375,3.5,5.25,3,15.75,2.8418794,1.12,100
8429928,2016,1,4,2605,-13134,57,1031200,205,40593,24,375,3.5,5.25,72,378.0,6.338419999999999,27.0,5
8429929,2016,1,4,2613,-14035,78,1031200,205,40593,24,375,3.5,5.25,2,10.5,2.4130545,0.75,1
8429930,2016,1,4,4361,-15223,77,1031200,205,40593,24,375,3.5,5.25,3,15.75,2.8418794,1.12,100
8429931,2016,1,4,4696,-15270,77,1031200,205,40593,24,375,3.5,5.25,4,21.0,3.148456,1.5,517
8429932,2016,1,4,4612,-12734,82,1031200,205,40593,24,375,3.5,5.25,24,126.0,5.102055,9.0,100
8429933,2016,1,4,4024,-15410,42,1031200,205,40593,24,375,3.5,5.25,24,126.0,5.102055,9.0,100
